Year,Country category,Country,Sex category,Sex,Migration label,Origin or Destination,UNIT,VALUE
2009,CA,Canada,2,Female,1,Net migration,Thousand,0.0
2009,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,0.6
2009,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,0.6
2009,AU,Australia,-,Both sexes,1,Net migration,Thousand,-4.0
2009,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,11.1
2009,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,7.1
2009,AU,Australia,1,Male,1,Net migration,Thousand,-2.5
2009,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,6.7
2009,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,4.2
2009,AU,Australia,2,Female,1,Net migration,Thousand,-1.5
2009,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,4.4
2009,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.9
2009,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,3.6
2009,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,9.9
2009,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,13.6
2009,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,2.0
2009,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,5.4
2009,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,7.4
2009,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,1.6
2009,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,4.6
2009,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,6.2
2009,-,All countries,-,Both sexes,1,Net migration,Thousand,1.6
2009,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,72.0
2009,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,73.7
2009,-,All countries,1,Male,1,Net migration,Thousand,-5.1
2009,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,41.9
2009,-,All countries,1,Male,5,Immigrants: All origins,Thousand,36.8
2009,-,All countries,2,Female,1,Net migration,Thousand,6.7
2009,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,30.1
2009,-,All countries,2,Female,5,Immigrants: All origins,Thousand,36.8
2009,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,10.7
2009,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,7.4
2009,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,18.1
2009,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,3.3
2009,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,3.0
2009,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,6.3
2009,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,7.4
2009,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,4.4
2009,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,11.8
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,-7.7
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,25.2
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,17.5
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,-6.7
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,16.0
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,9.3
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,-1.0
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,9.2
2009,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,8.2
2010,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-6.2
2010,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,15.3
2010,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,9.1
2010,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-4.8
2010,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,8.8
2010,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,4.0
2010,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,-1.4
2010,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,6.4
2010,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,5.1
2010,US,United States,-,Both sexes,1,Net migration,Thousand,-1.3
2010,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,2.9
2010,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,1.7
2010,US,United States,1,Male,1,Net migration,Thousand,-1.3
2010,US,United States,1,Male,4,Emigrants: All destinations,Thousand,2.1
2010,US,United States,1,Male,5,Immigrants: All origins,Thousand,0.8
2010,US,United States,2,Female,1,Net migration,Thousand,0.0
2010,US,United States,2,Female,4,Emigrants: All destinations,Thousand,0.8
2010,US,United States,2,Female,5,Immigrants: All origins,Thousand,0.8
2010,CA,Canada,-,Both sexes,1,Net migration,Thousand,-1.9
2010,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,2.4
2010,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,0.5
2010,CA,Canada,1,Male,1,Net migration,Thousand,-1.5
2010,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.7
2010,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,0.2
2010,CA,Canada,2,Female,1,Net migration,Thousand,-0.4
2010,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,0.7
2010,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,0.3
2010,AU,Australia,-,Both sexes,1,Net migration,Thousand,-3.9
2010,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,10.4
2010,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,6.5
2010,AU,Australia,1,Male,1,Net migration,Thousand,-3.2
2010,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,6.6
2010,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.5
2010,AU,Australia,2,Female,1,Net migration,Thousand,-0.7
2010,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,3.8
2010,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,3.0
2010,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,-4.1
2010,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,11.7
2010,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,7.6
2010,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,-3.0
2010,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,6.8
2010,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,3.8
2010,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,-1.1
2010,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,4.9
2010,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,3.8
2010,-,All countries,-,Both sexes,1,Net migration,Thousand,-27.5
2010,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,69.2
2010,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,41.8
2010,-,All countries,1,Male,1,Net migration,Thousand,-20.2
2010,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,40.6
2010,-,All countries,1,Male,5,Immigrants: All origins,Thousand,20.4
2010,-,All countries,2,Female,1,Net migration,Thousand,-7.2
2010,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,28.7
2010,-,All countries,2,Female,5,Immigrants: All origins,Thousand,21.4
2010,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-4.1
2010,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,11.9
2010,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,7.8
2010,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,-2.0
2010,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.4
2010,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,3.4
2010,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-2.1
2010,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,6.5
2010,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,4.4
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,-5.9
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,14.6
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,8.7
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,-4.3
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,9.0
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,4.7
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,-1.6
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,5.6
2010,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,4.0
2011,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-8.1
2011,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,20.0
2011,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,11.9
2011,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-5.2
2011,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,11.1
2011,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,5.9
2011,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,-3.0
2011,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,8.9
2011,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,6.0
2011,US,United States,-,Both sexes,1,Net migration,Thousand,-1.4
2011,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,4.7
2011,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,3.3
2011,US,United States,1,Male,1,Net migration,Thousand,-1.1
2011,US,United States,1,Male,4,Emigrants: All destinations,Thousand,2.6
2011,US,United States,1,Male,5,Immigrants: All origins,Thousand,1.5
2011,US,United States,2,Female,1,Net migration,Thousand,-0.3
2011,US,United States,2,Female,4,Emigrants: All destinations,Thousand,2.1
2011,US,United States,2,Female,5,Immigrants: All origins,Thousand,1.7
2011,CA,Canada,-,Both sexes,1,Net migration,Thousand,-0.9
2011,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,2.1
2011,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,1.3
2011,CA,Canada,1,Male,1,Net migration,Thousand,-0.5
2011,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.1
2011,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,0.7
2011,CA,Canada,2,Female,1,Net migration,Thousand,-0.4
2011,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.0
2011,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,0.6
2011,AU,Australia,-,Both sexes,1,Net migration,Thousand,-9.0
2011,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,13.4
2011,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,4.5
2011,AU,Australia,1,Male,1,Net migration,Thousand,-5.1
2011,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,7.4
2011,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,2.2
2011,AU,Australia,2,Female,1,Net migration,Thousand,-3.8
2011,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,6.0
2011,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.2
2011,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,-3.3
2011,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,16.2
2011,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,12.9
2011,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,-1.3
2011,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,7.7
2011,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,6.5
2011,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,-2.0
2011,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,8.5
2011,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,6.5
2011,-,All countries,-,Both sexes,1,Net migration,Thousand,-27.4
2011,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,80.6
2011,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,53.3
2011,-,All countries,1,Male,1,Net migration,Thousand,-15.8
2011,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,41.9
2011,-,All countries,1,Male,5,Immigrants: All origins,Thousand,26.0
2011,-,All countries,2,Female,1,Net migration,Thousand,-11.5
2011,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,38.8
2011,-,All countries,2,Female,5,Immigrants: All origins,Thousand,27.2
2011,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-4.2
2011,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,13.9
2011,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,9.7
2011,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,-2.4
2011,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,7.0
2011,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,4.7
2011,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-1.8
2011,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,6.8
2011,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,5.0
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,-0.5
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,10.4
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,9.8
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,-0.4
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,4.9
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,4.5
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,-0.2
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,5.4
2011,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,5.3
2012,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-8.0
2012,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,18.1
2012,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,10.1
2012,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-5.2
2012,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,10.1
2012,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,4.9
2012,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,-2.8
2012,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,8.0
2012,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,5.1
2012,US,United States,-,Both sexes,1,Net migration,Thousand,-2.8
2012,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,8.2
2012,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,5.3
2012,US,United States,1,Male,1,Net migration,Thousand,-1.6
2012,US,United States,1,Male,4,Emigrants: All destinations,Thousand,4.4
2012,US,United States,1,Male,5,Immigrants: All origins,Thousand,2.8
2012,US,United States,2,Female,1,Net migration,Thousand,-1.2
2012,US,United States,2,Female,4,Emigrants: All destinations,Thousand,3.8
2012,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.6
2012,CA,Canada,-,Both sexes,1,Net migration,Thousand,-1.1
2012,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,2.8
2012,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,1.7
2012,CA,Canada,1,Male,1,Net migration,Thousand,-0.8
2012,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.8
2012,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.0
2012,CA,Canada,2,Female,1,Net migration,Thousand,-0.3
2012,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.1
2012,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,0.7
2012,AU,Australia,-,Both sexes,1,Net migration,Thousand,-12.0
2012,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,17.4
2012,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,5.4
2012,AU,Australia,1,Male,1,Net migration,Thousand,-7.2
2012,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,10.2
2012,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.1
2012,AU,Australia,2,Female,1,Net migration,Thousand,-4.8
2012,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,7.1
2012,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.3
2012,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,0.9
2012,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,13.7
2012,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,14.5
2012,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,-1.7
2012,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,8.1
2012,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,6.4
2012,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,2.6
2012,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,5.6
2012,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,8.2
2012,-,All countries,-,Both sexes,1,Net migration,Thousand,-25.7
2012,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,83.0
2012,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,57.3
2012,-,All countries,1,Male,1,Net migration,Thousand,-18.4
2012,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,45.9
2012,-,All countries,1,Male,5,Immigrants: All origins,Thousand,27.5
2012,-,All countries,2,Female,1,Net migration,Thousand,-7.3
2012,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,37.1
2012,-,All countries,2,Female,5,Immigrants: All origins,Thousand,29.7
2012,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-3.6
2012,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,13.7
2012,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,10.2
2012,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,-2.5
2012,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,6.7
2012,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,4.1
2012,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-1.0
2012,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,7.1
2012,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,6.0
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,0.9
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,9.2
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,10.1
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,0.6
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,4.7
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,5.2
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,0.3
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,4.5
2012,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,4.8
2013,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-8.3
2013,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,20.0
2013,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,11.7
2013,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-4.6
2013,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,10.7
2013,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,6.0
2013,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,-3.6
2013,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,9.4
2013,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,5.7
2013,US,United States,-,Both sexes,1,Net migration,Thousand,-1.7
2013,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.7
2013,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,4.0
2013,US,United States,1,Male,1,Net migration,Thousand,-1.5
2013,US,United States,1,Male,4,Emigrants: All destinations,Thousand,3.1
2013,US,United States,1,Male,5,Immigrants: All origins,Thousand,1.5
2013,US,United States,2,Female,1,Net migration,Thousand,-0.1
2013,US,United States,2,Female,4,Emigrants: All destinations,Thousand,2.6
2013,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.5
2013,CA,Canada,-,Both sexes,1,Net migration,Thousand,-3.0
2013,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,4.9
2013,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,1.9
2013,CA,Canada,1,Male,1,Net migration,Thousand,-1.3
2013,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,2.4
2013,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.1
2013,CA,Canada,2,Female,1,Net migration,Thousand,-1.7
2013,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,2.5
2013,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,0.8
2013,AU,Australia,-,Both sexes,1,Net migration,Thousand,-8.1
2013,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,14.1
2013,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,6.0
2013,AU,Australia,1,Male,1,Net migration,Thousand,-3.3
2013,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,7.1
2013,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.9
2013,AU,Australia,2,Female,1,Net migration,Thousand,-4.8
2013,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,7.0
2013,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.1
2013,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,3.5
2013,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,13.2
2013,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,16.7
2013,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,1.5
2013,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,7.3
2013,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,8.8
2013,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,2.1
2013,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,5.9
2013,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,7.9
2013,-,All countries,-,Both sexes,1,Net migration,Thousand,-18.7
2013,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,81.3
2013,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,62.7
2013,-,All countries,1,Male,1,Net migration,Thousand,-9.3
2013,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,41.6
2013,-,All countries,1,Male,5,Immigrants: All origins,Thousand,32.3
2013,-,All countries,2,Female,1,Net migration,Thousand,-9.3
2013,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,39.7
2013,-,All countries,2,Female,5,Immigrants: All origins,Thousand,30.4
2013,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,1.1
2013,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,10.5
2013,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,11.6
2013,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,1.7
2013,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,4.0
2013,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,5.8
2013,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-0.7
2013,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,6.4
2013,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,5.8
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,-2.3
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,13.0
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,10.7
